00DU5,r1bq1rk1/5ppp/p2p1b2/1p1Pn3/1P2Q3/P1NB3P/1B3PP1/R4RK1 b - - 2 17,c8b7 e4h7,554,99,100,25,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/sDwtQGBU/black#33,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation
00DWo,b4b1r/3k1ppp/p2p4/1p2p3/3nq3/N1P1B3/PP3PPP/R2Q1RK1 w - - 1 16,c3d4 e4g2,1063,105,82,38,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/bSwKB2bL#30,Sicilian_Defense Sicilian_Defense_Kalashnikov_Variation
00DZe,8/5k2/7p/p1P1bPpP/Pp2P3/1P1pBK2/8/8 w - - 1 47,e3f2 g5g4 f3e3 e5d4 e3d3 d4f2,2387,77,93,3820,bishopEndgame crushing deflection endgame long master skewer,https://lichess.org/MVHl8Zy9#92,
00DdW,5rk1/4bppp/4b3/1p1pPpPP/2pP4/2P5/rqNQKP2/2RRN3 b - - 5 23,e7a3 c1b1 b2b3 b1b3,1659,74,86,771,advantage middlegame short trappedPiece,https://lichess.org/bT7kcwFH/black#45,
00DkJ,3r1bnr/2p2ppp/2b5/R1k5/5P2/2N5/4N1PP/1R4K1 b - - 3 21,c5d6 b1d1 d6e7 a5e5 e7f6 d1d8,1651,76,93,2710,crushing deflection exposedKing long middlegame,https://lichess.org/JJiGlqDg/black#41,
00Dt6,5rk1/p4p1p/4p1p1/5nq1/8/5QPP/5PK1/2RR4 w - - 6 35,c1b1 f5h4 g2f1 h4f3,1204,78,67,46,crushing endgame pin short,https://lichess.org/TTZUVvIZ#68,
00Dw8,8/2p1N1p1/3r3p/6k1/3p4/6P1/6KP/3R4 w - - 0 42,h2h4 g5f6,1906,136,100,13,defensiveMove endgame equality oneMove,https://lichess.org/dlF3OKdi#82,
00Dxh,8/8/8/6R1/2pk2P1/1r3K1P/8/8 w - - 0 48,f3g2 c4c3 g5g7 c3c2,1386,121,69,40,advancedPawn crushing endgame rookEndgame short,https://lichess.org/iUtKfI3K#94,
00DzI,8/2p5/2P2k1p/2pKp3/3p2P1/3B1p2/7P/8 w - - 0 42,d5c5 f6g5 c5d5 g5f4 h2h4 f4e3,2619,87,83,50,bishopEndgame crushing endgame long,https://lichess.org/5cjWO8nE#82,
00E4Z,1r4k1/p4p1p/6p1/3rb3/K7/2PpB3/1P1R1PPP/7R w - - 1 25,h1d1 d5d6 b2b4 e5c3 e3c5 d6a6,2290,81,84,161,advantage endgame long master masterVsMaster quietMove,https://lichess.org/YRE2uOtG#48,
00EBZ,3rr1k1/p4pp1/1pp4p/3pPQ2/1P3P2/2P3qP/P2R2P1/5RK1 w - - 1 24,f1f3 g3e1 g1h2 e1d2,857,96,95,1332,crushing endgame fork short,https://lichess.org/FrMf0UcF#46,
00EDN,rnbq1rk1/p4ppp/1p2p3/2p5/2QPn3/2P1PN2/P3BPPP/R1B2RK1 w - - 0 11,c1a3 c8a6 c4a6 b8a6,1674,85,76,33,advantage middlegame short,https://lichess.org/clViyZ2d#20,Nimzo-Indian_Defense Nimzo-Indian_Defense_Normal_Variation
00EEp,3k2q1/pb1p3p/1p1P4/2p5/2P2Q1K/8/P7/5R2 b - - 2 36,b7g2 f4f8 g8f8 f1f8,1607,83,86,55,endgame mate mateIn2 short,https://lichess.org/dWHeDlRz/black#71,
00EJb,6k1/5pp1/2R1p2p/8/P1B5/1P4P1/1q3Q1P/3r2K1 w - - 1 35,g1g2 d1d2 c6c8 g8h7 c4d3 f7f5 c8c2 d2f2,2281,80,87,429,advantage endgame pin veryLong,https://lichess.org/ki9WEgCM#68,
00EUu,8/5P1P/1p4K1/8/6P1/8/2p5/k6r b - - 0 62,h1h6 g6h6 c2c1q g4g5 c1c6 h6g7,2612,85,93,2479,crushing defensiveMove endgame long,https://lichess.org/u5HjwjcV/black#123,
00EXS,r3r1k1/p2Q1p1p/1p2p1p1/8/1P1P4/P3P3/1B2Nb1q/2KR1R2 w - - 0 19,f1h1 f2e3 c1b1 h2e2,1579,85,56,29,advantage discoveredAttack middlegame short,https://lichess.org/CeNY4SjC#36,
00Ea3,3r4/p5k1/1p1qprnp/1Q1pN1p1/3P1pP1/1PP5/P5PP/4RRK1 b - - 3 29,g6e5 d4e5 d6c5 b5c5 b6c5 e5f6,1343,75,85,363,crushing fork long middlegame,https://lichess.org/6TJRc5H1/black#57,
00EbJ,r2q1rk1/ppp2ppp/2nbb3/8/6n1/2NPBN2/PPP1BPPP/R2QK2R w KQ - 5 9,f3g5 g4e3 f2e3 d8g5,1203,92,53,73,capturingDefender crushing opening short,https://lichess.org/wlZv7BWx#16,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
00Ec4,2rq1r1k/p5pp/8/1p1BpPb1/2Pp2Q1/P2P2R1/6PP/R5K1 b - - 3 25,c8c7 g4g5 d8g5 g3g5,829,95,85,341,crushing middlegame short,https://lichess.org/HUFGdjKK/black#49,
00EgR,N2k3r/1b1n1Bpp/p7/1pb1P3/6P1/4p3/PPP4P/1K1R3R w - - 1 20,e5e6 b7h1 d1d7 d8c8 d7c7 c8b8,1694,75,95,2074,advantage long middlegame,https://lichess.org/PfKZb868#38,
00EoE,r1b1k3/ppr4p/5p2/5p2/8/2P3P1/P4PP1/4RK1R b q - 1 23,e8f7 h1h7 f7g6 h7c7,975,79,73,58,crushing endgame short skewer,https://lichess.org/25vOJGCF/black#45,
00Er4,r3k2r/p1bN2pp/2p1pp2/3p3b/3P1q2/2N4P/PPPQ1PP1/R3R1K1 w kq - 0 16,e1e6 e8d7 d2f4 c7f4,1332,75,75,146,crushing hangingPiece middlegame short,https://lichess.org/xukRQ21f#30,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
00Erm,3r4/6k1/1p1pr1p1/p1p2p2/PnP1p1P1/1P6/3R1PBP/4R1K1 b - - 0 29,b4d3 d2d3 e4d3 e1e6 d3d2 g2f3,1391,76,83,141,crushing defensiveMove endgame long,https://lichess.org/kE9mu3xO/black#57,
00Evs,5qk1/pQ3pp1/7p/b2N1b2/P3r3/5K2/7P/R4B2 b - - 1 24,g7g5 d5f6 g8h8 f6e4,1044,85,94,931,advantage fork middlegame short,https://lichess.org/ZuufvD5S/black#47,
00Ezc,rnb1k2r/ppp4p/3b1qp1/3P1pBQ/4p2N/2N5/PPP2PPP/R3R1K1 b kq - 1 13,f6f7 c3e4 f5e4 e1e4,2078,75,90,1170,crushing middlegame short,https://lichess.org/DlEjvVuJ/black#25,Russian_Game Russian_Game_Italian_Variation
00F2o,6k1/4qpp1/3p3p/8/2BP4/1Pn5/2Qn1PPP/6K1 w - - 0 29,c2c3 e7e1 c4f1 e1f1,980,76,72,120,endgame mate mateIn2 short,https://lichess.org/Xik1cEk4#56,
00F3S,3r1rk1/5ppp/p5q1/1p1P4/2PpP3/P6Q/B4PPP/2R3K1 b - - 0 29,g6e4 a2b1 e4b1 c1b1,1330,98,85,21,crushing endgame short,https://lichess.org/kCnMPvjO/black#57,
00F5G,2rqrbk1/pp3ppp/4n3/3p1N2/3NnBQ1/2P4P/PP3PP1/R4RK1 b - - 14 22,e6f4 f5h6 g8h8 h6f7,1500,88,75,41,crushing deflection kingsideAttack middlegame pin short,https://lichess.org/HLNR4ZJ8/black#43,
00F6y,2k3r1/ppp2prp/1q2b3/8/Q7/2P1R1P1/P4P1P/4R1K1 b - - 3 23,e6d7 e3e8 d7e8 e1e8 g8e8 a4e8,820,86,92,727,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/Hii0fRVd/black#45,
00FF5,r3k3/ppp1qp2/1b1p3p/4p2r/2B1P1b1/P1PP1P2/1P4PQ/RN3R1K b q - 2 18,e7h4 c4f7 e8e7 f7h5,2003,74,92,4133,attackingF2F7 crushing middlegame short,https://lichess.org/YBDgjNpz/black#35,Italian_Game Italian_Game_Giuoco_Pianissimo
00FHO,8/1pp5/p2p3p/3P1Pk1/P3K1P1/1P5R/8/2r5 w - - 1 39,e4f3 c1c3 f3g2 c3h3 g2h3 h6h5 g4h5 g5h5,2234,106,66,24,crushing endgame rookEndgame veryLong,https://lichess.org/0KBMAMQh#76,
00FHX,2r3k1/5p1p/4pP2/3p3P/8/5P2/p1b3P1/2R3K1 b - - 0 30,c2b1 c1c8,526,95,84,703,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/rztVgThB/black#59,
00FOM,8/5k2/8/3pPPB1/1p4K1/1b6/8/8 b - - 0 45,b3d1 g4h4 d1a4 e5e6,2582,87,71,159,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/9wp9pR0Q/black#89,
00FON,1k6/8/8/6p1/1pp5/p4PP1/N1P4P/7K w - - 0 38,h2h4 b4b3 c2b3 c4b3,918,77,99,1626,crushing endgame knightEndgame short,https://lichess.org/D9f2JIE8#74,
00FPo,7R/1K3p2/6k1/PP4p1/8/6rp/8/8 b - - 2 47,g5g4 a5a6 h3h2 h8h2,1875,77,93,4373,crushing endgame rookEndgame short,https://lichess.org/6C03NLdu/black#93,
00FjB,rnbk3r/pppp1Bpp/8/5p2/4p3/2PP4/P1P2PPP/R1B1K2R b KQ - 0 13,h8f8 c1g5,887,146,58,157,doubleBishopMate mate mateIn1 middlegame oneMove,https://lichess.org/r1BPO2dx/black#25,Bishops_Opening Bishops_Opening_Boden-Kieseritzky_Gambit
00Fyu,r7/p1qbppbk/2p3p1/2pp4/4PP2/1P1P1N2/P1P3PP/3Q1RK1 b - - 2 16,d7g4 f3g5 h7g8 d1g4,977,245,-100,4,advantage discoveredAttack middlegame short,https://lichess.org/kjeZtnnv/black#31,Bird_Opening Bird_Opening_Dutch_Variation
00G0z,Q4n1k/p2b2pp/3b4/2p5/4pq2/2Pn3P/PP1NBPP1/R1B2RK1 w - - 1 23,d2e4 f4h2,1339,93,29,53,mate mateIn1 middlegame oneMove,https://lichess.org/5yn9tO6O#44,
00G1l,5k2/1R6/3pp1P1/2p5/1pr1PK2/5P2/8/8 b - - 0 60,c4c1 f4g5 c1g1 g5f6,1905,74,89,156,crushing defensiveMove endgame rookEndgame short,https://lichess.org/IWYBiMcT/black#119,
00G7g,3r1rk1/p4pp1/b1p4p/8/BPPq4/P2P3P/2Q3P1/RNB4K b - - 2 27,d4a1 c1b2 a1b2 c2b2,1298,75,93,362,advantage middlegame short,https://lichess.org/Gbq7pxMD/black#53,
00GAf,r5k1/5pp1/1p1rb2p/3pR2q/p1pP4/P1P3Q1/5PPN/4R1K1 b - - 1 30,h5g6 g3g6 f7g6 e5e6 d6e6 e1e6,1328,75,75,243,crushing long middlegame,https://lichess.org/DJ3edB5i/black#59,
00GBV,3r1rk1/pp2n1pp/8/8/Nq6/1PB5/P3QPPP/4R1K1 b - - 1 25,b4d6 e2e7 d6e7 e1e7,1482,76,86,301,advantage middlegame short,https://lichess.org/MksLS6CR/black#49,
00GHw,r1bq1r2/1p4kp/4p1p1/1NpPp1P1/2P1P3/pPQ4B/P4n2/2KR3R b - - 1 21,f2h1 c3e5 g7g8 d5e6 d8e7 d1h1 e7g7 e5g7,2531,105,89,296,advantage middlegame veryLong,https://lichess.org/VU9ATvfr/black#41,
00GRa,1r3rk1/2p1Nppb/p2nq3/1p2p1Pp/4Qn1P/2P1N3/PPB2P1K/3R2R1 b - - 5 28,e6e7 e4h7,614,103,95,795,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/QiJhfG8J/black#55,
00GVf,2b2k2/6q1/pn4p1/1rp2p2/8/8/1P2Q1P1/1K2R2R b - - 3 32,c8d7 h1h8 g7h8 e2e7 f8g8 e7d8,1506,76,96,5231,crushing exposedKing long middlegame sacrifice,https://lichess.org/sTFSNjA5/black#63,
00GWg,1r1r2k1/pp4pp/2nNb3/2R2p2/2P1p3/8/P4PPP/3BR1K1 w - - 1 26,d6b7 b8b7 c5c6 b7b1 g1f1 d8d1 e1d1 b1d1 f1e2 e6d7,2139,82,90,916,crushing middlegame veryLong,https://lichess.org/M7Dta3mv#50,
00GYk,1r4k1/p3p1bp/1n3qp1/6B1/6Q1/1P4pP/P5B1/3R3K b - - 0 29,f6e5 g5f4 e5f4 g4f4,1697,76,69,57,crushing master middlegame short,https://lichess.org/YCWBuQpY/black#57,
00GcF,6r1/1p1bRk2/p2q1n1r/3p4/3Q4/1P1B3P/P1P2PP1/4R1K1 b - - 4 27,d6e7 e1e7 f7e7 d4e3 e7f7 e3h6,1815,74,93,5273,advantage attraction exposedKing fork long middlegame,https://lichess.org/vZo2lFXq/black#53,
00Gt0,R7/4k3/5p2/3p2p1/4b2p/2K1P2P/5PP1/8 w - - 2 47,f2f3 d5d4 c3d4 e4a8,1052,79,83,104,crushing discoveredAttack endgame master short,https://lichess.org/5OO7Wczb#92,
00GuG,2R5/7p/1K4k1/8/5p2/5n2/8/8 w - - 0 63,c8c6 g6f5 b6c5 h7h5,2467,107,90,1162,advantage defensiveMove endgame master short,https://lichess.org/6xU6SaA2#124,
00Gvr,8/1b3pp1/1k4Pp/4K2P/4PP2/8/8/8 b - - 0 46,f7f6 e5e6 b7e4 e6f7,1179,75,89,2758,advantage bishopEndgame defensiveMove endgame master short,https://lichess.org/tHhRpYsL/black#91,
00Gz6,r7/p3qkp1/1p4p1/3Nn3/Q7/4PP2/PP3K2/6R1 b - - 0 25,e7c5 a4f4 f7e6 f4e4 a8f8 g1g6,2666,88,91,808,crushing endgame fork long pin,https://lichess.org/F80hPRFE/black#49,
00H1C,r3r3/1kpRnqpp/p4p2/Qp2P2P/1N6/4Pb2/PPP3P1/2K2R2 b - - 0 22,e7c6 a5c7,1566,75,89,1093,mate mateIn1 middlegame oneMove,https://lichess.org/GzcjOw0p/black#43,
00H2I,4rrk1/ppp2pp1/7p/3n4/3P3q/1P2p2P/P5P1/R1BQRBK1 w - - 2 23,c1b2 h4f2 g1h2 f2b2,2033,77,87,43,crushing fork middlegame short,https://lichess.org/cCjO5vXk#44,
00H2L,8/8/2p2p2/p4P1p/Pk5P/4K1P1/8/8 w - - 1 39,e3d3 c6c5 d3e2 c5c4 g3g4 h5g4,2455,79,97,183,crushing endgame long pawnEndgame quietMove,https://lichess.org/UMoEkwn0#76,
00H5n,8/5Rpk/3p3p/p1qPp3/P3n3/5N1P/1Q3PPK/2r5 b - - 0 35,e4f2 b2b7 c1h1 h2g3 f2e4 g3g4 e4f6 f7f6 c5b4 b7b4,2448,85,87,237,advantage endgame pin quietMove veryLong,https://lichess.org/84oSZ8O3/black#69,
00H87,6k1/2q1pp2/p5pB/2p4n/3pP1Q1/P2P3P/1r4P1/5RK1 b - - 1 30,c7g3 g4c8 g8h7 f1f7 h5g7 f7g7 h7h6 c8h8 h6g5 g7g6 g5g6 h8g8 g6f6 g8g3,1958,76,88,410,attraction crushing deflection endgame sacrifice skewer veryLong,https://lichess.org/hQEAqclb/black#59,
00H9n,7k/6p1/8/4p3/Pp1b4/1P3b1q/3Q2P1/5RK1 w - - 0 45,d2d4 h3g2,854,78,98,254,endgame mate mateIn1 oneMove,https://lichess.org/MaGCLflH#88,
00HEh,3R1rk1/pp3ppp/2p3b1/2n3P1/2B2q1P/5N2/PPP1QP2/4R1K1 b - - 0 23,f8d8 e2e8 d8e8 e1e8,814,86,90,436,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/ekEf00kl/black#45,
00HEx,b7/5pk1/R3pn1p/8/3NP3/5P2/6PP/2rB2K1 w - - 1 31,a6a8 c1d1 g1f2 d1d4,865,76,96,836,crushing endgame fork hangingPiece short,https://lichess.org/Kl5pBLfs#60,
00HGG,8/pp6/2p1kpp1/3p4/3P1PPp/1P3K2/P1P4P/8 w - - 0 31,g4g5 f6g5 f3g4 g5f4 g4f4 e6f6,1666,75,82,125,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/JyqJknFl#60,
00HHN,4r2k/p6p/1p3R2/2p5/2P5/1P4R1/r5PP/2K5 w - - 0 32,f6f7 e8e1,482,82,98,551,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/tMmxk7ja#62,
00HIV,8/8/1p1k1n1p/4p3/1PP2pp1/3K4/3N1PPP/8 b - - 3 37,h6h5 d2e4 f6e4 d3e4,744,79,100,163,crushing endgame knightEndgame short,https://lichess.org/1mef1VFJ/black#73,
00HPz,6r1/7p/2pk1p2/P2p4/P2KbP2/4P3/4NR1P/8 w - - 1 35,e2c3 c6c5,702,86,95,567,endgame mate mateIn1 oneMove,https://lichess.org/ElfQqRYp#68,
00HSV,r2q1kr1/ppp2p1p/2n5/8/3P4/P2BP1N1/1P1Q1PbP/R3K2R w KQ - 0 17,d3h7 g8g3 f2g3 g2h1,1853,77,73,59,advantage middlegame short,https://lichess.org/RldMoyAB#32,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation
00HVU,r2qkb1r/ppp1pppp/8/3p3Q/3n1P2/3B3P/PPP2PP1/RN2K2R b KQkq - 1 9,g7g6 h5e5 d4f3 g2f3,1571,74,91,1670,advantage fork middlegame short,https://lichess.org/SHbaicFX/black#17,Indian_Defense Indian_Defense_Other_variations
00HZC,4r1k1/pp1qn3/2p4R/6p1/3P1rR1/3Q2P1/PP3P1P/6K1 b - - 0 31,f4g4 d3h7 g8f8 h6f6,1541,76,61,129,endgame mate mateIn2 short,https://lichess.org/SPwu7cIA/black#61,
00HZa,6k1/6pp/1p6/p1n5/4qp2/1P2PN2/P4PPP/3Q2K1 b - - 0 28,f4e3 d1d8 g8f7 f3g5 f7g6 g5e4,951,81,94,327,crushing endgame fork long,https://lichess.org/WRMbDs53/black#55,
00HeG,8/1p5k/p3pQq1/3pP3/2p3P1/2P5/PP6/2K5 w - - 3 33,f6h4 g6h6 h4h6 h7h6,745,95,95,263,crushing endgame queenEndgame short,https://lichess.org/Fe29uA9P#64,
00HnR,q5kr/p4p2/3Bb1p1/4p2p/5n2/2P5/P1Q2PPP/3R1RK1 w - - 4 21,d6e5 a8g2,633,118,100,19,mate mateIn1 middlegame oneMove,https://lichess.org/Iva57KFW#40,
00HoG,5r1k/5r2/2b2RQp/1p1p2p1/1q4P1/8/8/1B3R1K b - - 0 36,f7f6 g6h7,1528,79,93,2849,mate mateIn1 middlegame oneMove,https://lichess.org/zwJu9mKP/black#71,
00Htd,rnbqk2r/1p3ppp/p4b2/2Pp4/8/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 9,d1d5 f6c3 b2c3 d8d5,979,86,93,1003,crushing intermezzo opening short,https://lichess.org/ZWQwqa9S#16,Tarrasch_Defense Tarrasch_Defense_Two_Knights_Variation
00Hxb,1rbr1k2/p4ppp/2B5/2pR1NP1/2P5/P7/7P/4R1K1 b - - 0 27,d8d5 e1e8,1126,80,83,1101,endgame mate mateIn1 oneMove,https://lichess.org/FW9LwaHK/black#53,
00HzH,2r2Qk1/p2q2p1/1p2p1Np/3p3P/3Pb1P1/2P5/PP3R2/6K1 b - - 4 33,c8f8 f2f8 g8h7 f8h8,802,83,90,350,endgame hookMate mate mateIn2 short,https://lichess.org/XB8lgZ9N/black#65,
00HzX,4r1k1/5pp1/2R4p/1p6/8/1PP3QP/2q2PP1/6K1 w - - 0 29,c6h6 c2c1 g1h2 c1h6,1607,75,94,1040,crushing endgame fork short,https://lichess.org/tKKATkce#56,
00ICz,2k2rr1/1p1q3p/1p2p3/1NbpQ3/P1p2P2/6P1/6KP/R4R2 b - - 0 31,f8f5 b5a7 c8d8 e5b8 d8e7 b8g8,1326,76,98,1892,crushing long middlegame skewer,https://lichess.org/aGEDdbh2/black#61,
00IDw,4r3/pN3kpp/2N1b3/2R5/5b2/P7/1P3PPP/7K w - - 1 30,g2g3 e6h3 c5c1 f4c1,1875,75,86,148,advantage endgame quietMove short,https://lichess.org/KmTVU8Fo#58,
00IF1,1k6/p1p5/P2p4/3P4/1PK2N1p/4P3/5r2/4B3 b - - 12 57,f2f4 e3f4 h4h3 e1g3,1183,78,92,512,crushing defensiveMove endgame hangingPiece short,https://lichess.org/bX3dAdx9/black#113,
00IF7,b3k2r/4bpp1/2q1p2p/1p1nP3/1Pp1N3/2P5/2B2PPP/2BQR1K1 w k - 0 19,c1e3 d5c3 d1g4 c3e4,1652,80,64,35,crushing middlegame short,https://lichess.org/7PRHzjIO#36,Sicilian_Defense Sicilian_Defense_Old_Sicilian
00IFk,r1b4r/ppk2ppp/2p5/3n2B1/2P5/6P1/P1P1B2P/2KR3R b - - 0 16,d5c3 g5f4 c7b6 c4c5 b6c5 f4e3,2122,76,85,117,attraction crushing long middlegame,https://lichess.org/aDBJY27j/black#31,Philidor_Defense Philidor_Defense_Lion_Variation
00IHi,8/4R3/1k6/8/p7/1p1N2P1/5KP1/r7 w - - 0 55,e7e1 a1e1 f2e1 a4a3 e1d2 a3a2 d2c3 a2a1q,1829,75,97,1074,advancedPawn crushing endgame promotion veryLong,https://lichess.org/DiBepPdz#108,
00IPp,4Q3/6pk/p3p2p/5p2/1p1P2P1/4q2P/2B1n2B/7K w - - 0 35,g4f5 e3f3,1568,87,88,1862,endgame mate mateIn1 oneMove,https://lichess.org/JKNcTJw1#68,
00ISm,5r2/4bp1k/2ppq1p1/4p1Q1/4N2P/3P4/1P1R1P2/4K1R1 b - - 0 29,e7g5 e4g5 h7h6 g5e6,907,88,84,84,crushing endgame fork short,https://lichess.org/Nx7iGvHH/black#57,
00ITc,3r1rk1/3b1pp1/7p/8/N2Qp1n1/1P6/PB1q1PP1/R5K1 b - - 1 25,d7a4 d4g7,925,79,88,118,mate mateIn1 middlegame oneMove,https://lichess.org/tGroDLV4/black#49,
00IUT,1r2r1k1/ppp1q1pp/4b3/4P3/1Q1p1P2/8/P5PP/R1BR2K1 w - - 6 19,d1d4 c7c5 b4a3 c5d4 a3e7 e8e7,1554,75,94,21147,crushing fork long middlegame,https://lichess.org/93xXeKdX#36,Italian_Game Italian_Game_Classical_Variation
00IYH,rnbq1rk1/ppp2pp1/3p1n1p/2b1p2N/2B1P3/3P4/PPP2PPP/RNBQ1RK1 b - - 2 7,c8g4 h5f6 d8f6 d1g4,1007,83,93,2250,advantage kingsideAttack opening short,https://lichess.org/D9n0j4f5/black#13,Kings_Pawn_Game Kings_Pawn_Game_Alapin_Opening
